PBIUSI,Genus,species,Country,State_Prov,Sec_Subdiv,Locality,Lat,Lon,Start_Date,End_Date,Collector,Sex,Inst_Code,Project,Type,Det_By,Det_Date,Det_History,Spec_Notes,Loc_Notes,Accuracy,Coll_Method,Pres_Method,Spec_Count,Lat_Lon_Method,Lat_Lon_Accuracy,Elev_m,Elev_f,Elev_Det,Trip_Code,Dissections,Illustrations,Measurements,Photos,SEM,DNA,OrigUSI,Family,Subfamily,Tribe,Macro_Habitat,Micro_Habitat,Host_Family,Host_Genus,Host_species,Host_subspecies,Host_Author,Host_Common_Name,Host_Relation,Host_Location,Host_Emergence_Date,Host_with_Specimen
AMNH_BEE 00169341,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by O. A. Stevens,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169342,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169343,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169344,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169345,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169346,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169347,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169348,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169349,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169350,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169351,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169352,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169353,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169354,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169355,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00169356,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169357,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169358,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169359,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169364,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by O. A. Stevens,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169368,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Taraxacum,officinale [entered as taraxacum],,,,associated with,,,NO
CUIC_ENT 00021775,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Male,CUIC,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,R. R. Snelling,,Macropis morsei by O. A. Stevens,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
CUIC_ENT 00021778,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/20/1913,,O. A. Stevens,Adult Female,CUIC,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,R. R. Snelling,,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Asteraceae,Lactuca,pulchella,,,,associated with,,,NO
AMNH_BEE 00060192,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"On Steironema lanceolatum, 5632",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060193,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"On Steironema lanceolatum, 5633",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060194,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"On Steironema lanceolatum, 5634",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060195,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"On Steironema lanceolatum, 5637",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060242,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"5638, on  Steironema lanceolata",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060243,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"5639, on  Steironema lanceolata",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00060244,Macropis,nuda,USA,North Dakota,Ward,Kenmare,48.67472,-102.0822,7/15/1913,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,"5640, on  Steironema lanceolata",www.lat-long.com,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
UCMS_ENT 00046509,Macropis,nuda,USA,New York,Hamilton,Elm Lake,43.54207,-74.33309,8/7/1912,,D.  B. Young,Adult Female,NYSM,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2012,,,Coordinates taken from itouchmap.com,,Unknown,Pinned,1,Gazetteer,,526,1727,Google Earth,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
UCMS_ENT 00055232,Macropis,nuda,USA,New York,Hamilton,Elm Lake,43.54207,-74.33309,8/7/1912,,D.  B. Young,Adult Male,NYSM,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2013,,,Coordinates taken from itouchmap.com,,Unknown,Pinned,1,Gazetteer,,526,1727,Google Earth,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00169363,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/24/1912,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00169360,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,7/21/1912,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Primulaceae,Lysimachia,lanceolata,,,,associated with,,,NO
AMNH_BEE 00060298,Macropis,patellata,USA,New Jersey,Bergen,Ramsey,41.05722,-74.14139,7/20/1912,,unknown,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2008,,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00169376,Macropis,nuda,USA,Minnesota,Clay,Moorhead,46.87389,-96.76722,7/1/1910,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,GeoLocate Software,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Apocynaceae,Apocynum,androsaemifolium,,,,associated with,,,NO
AMNH_BEE 00169377,Macropis,nuda,USA,Minnesota,Clay,Moorhead,46.87389,-96.76722,7/1/1910,,O. A. Stevens,Adult Female,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,GeoLocate Software,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Apocynaceae,Apocynum,androsaemifolium,,,,associated with,,,NO
UCMS_ENT 00055228,Macropis,nuda,USA,New York,Albany,Karner,42.7234,-73.8573,6/28/1910,,"unknown,  New York State Museum Collection",Adult Female,NYSM,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2013,,,,,Unknown,Pinned,1,Gazetteer,,99,326,Google Earth,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,,,,,NO
AMNH_BEE 00169365,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,6/26/1910,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Apocynaceae,Apocynum,cannabinum,var. hypericifolium,Gray,,associated with,,,NO
AMNH_BEE 00169366,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,6/26/1910,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Apocynaceae,Apocynum,cannabinum,var. hypericifolium,Gray,,associated with,,,NO
AMNH_BEE 00169367,Macropis,nuda,USA,North Dakota,Cass,Fargo,46.87722,-96.78944,6/26/1910,,O. A. Stevens,Adult Male,AMNH,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,det. as Macropis morsei by J. C. Crawford,,,,Netting,Pinned,1,,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,Apocynaceae,Apocynum,cannabinum,var. hypericifolium,Gray,,associated with,,,NO
RUAC_ENT 00005628,Macropis,ciliata,USA,New Jersey,Burlington,Riverton,40.0114,-75.0153,7/15/1909,,unknown,Adult Female,RUAC,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,Gazetteer,,,,,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,teocote,associated with,,,NO
RUAC_ENT 00005622,Macropis,patellata,USA,New Jersey,Burlington,Pemberton,39.97194,-74.68277,7/11/1909,,unknown,Adult Female,RUAC,"Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)",None,J. S. Ascher,2011,,,,,Netting,Pinned,1,Gazetteer,,17,56,Gazetteer,,NO,NO,NO,NO,NO,,,Melittidae,Melittinae,Macropidini,,,,,,,,teocote,associated with,,,NO
